aligned_rna_short_read_id	aligned_rna_short_read_index_file	alignment_log_file	mean_coverage	reference_assembly	gene_annotation_details	reference_assembly_details	percent_multimapped	alignment_software	experiment_rna_short_read_id	gene_annotation	md5sum	percent_uniquely_aligned	quality_issues	reference_assembly_uri	aligned_rna_short_read_file	percent_unaligned	alignment_postprocessing
PMGRC-579-578-1_UCI001-091_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-579-578-1_UCI001-091_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-091_RNA	GENCODEv41	cb4287e03b1711a36a1293a75c043eb1	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-579-578-1_UCI001-091_RNA.cram	NA	NA
PMGRC-577-578-2_UCI001-092_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-577-578-2_UCI001-092_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-092_RNA	GENCODEv41	a246025eb057c8a1280d13b8f16c843e	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-577-578-2_UCI001-092_RNA.cram	NA	NA
PMGRC-580-580-0_UCI001-093_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-580-580-0_UCI001-093_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-093_RNA	GENCODEv41	fcd634e2b5ee1b0183e2141ae4269ce1	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-580-580-0_UCI001-093_RNA.cram	NA	NA
PMGRC-582-580-1_UCI001-094_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-582-580-1_UCI001-094_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-094_RNA	GENCODEv41	7dc0f14ad1b9f465c06f0b60f978f14c	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-582-580-1_UCI001-094_RNA.cram	NA	NA
PMGRC-581-580-2_UCI001-095_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-581-580-2_UCI001-095_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-095_RNA	GENCODEv41	4e0ab8924664e2c3393e05f936967c1d	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-581-580-2_UCI001-095_RNA.cram	NA	NA
PMGRC-583-583-0_UCI001-096_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-583-583-0_UCI001-096_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-096_RNA	GENCODEv41	d60b03ad7db7ad40f14fe948354ed1fd	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-583-583-0_UCI001-096_RNA.cram	NA	NA
PMGRC-585-583-1_UCI001-097_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-585-583-1_UCI001-097_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-097_RNA	GENCODEv41	9f040c41aa355601c2fb519ad2e08cf1	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-585-583-1_UCI001-097_RNA.cram	NA	NA
PMGRC-584-583-2_UCI001-098_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-584-583-2_UCI001-098_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-098_RNA	GENCODEv41	d1d0f69033164bed75036b558be6c7c1	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-584-583-2_UCI001-098_RNA.cram	NA	NA
PMGRC-586-583-3_UCI001-099_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-586-583-3_UCI001-099_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-099_RNA	GENCODEv41	73105910de5d6fabec26beff5e048a27	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-586-583-3_UCI001-099_RNA.cram	NA	NA
PMGRC-599-599-0_UCI001-100_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-599-599-0_UCI001-100_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-100_RNA	GENCODEv41	903b0631842578e721be0a38ff661ff4	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-599-599-0_UCI001-100_RNA.cram	NA	NA
PMGRC-601-599-1_UCI001-101_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-601-599-1_UCI001-101_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-101_RNA	GENCODEv41	ca7f02eddf1c1f506a843e9f35641a0f	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-601-599-1_UCI001-101_RNA.cram	NA	NA
PMGRC-600-599-2_UCI001-102_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-600-599-2_UCI001-102_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-102_RNA	GENCODEv41	3f017ee93899538a7cf9d8f3d7da36e3	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-600-599-2_UCI001-102_RNA.cram	NA	NA
PMGRC-602-602-0_UCI001-103_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-602-602-0_UCI001-103_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-103_RNA	GENCODEv41	f985d8c4aab7a408985163d8bef4204d	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-602-602-0_UCI001-103_RNA.cram	NA	NA
PMGRC-604-602-1_UCI001-104_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-604-602-1_UCI001-104_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-104_RNA	GENCODEv41	8ea1f6cab83bb1b3ef341144877c9fad	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-604-602-1_UCI001-104_RNA.cram	NA	NA
PMGRC-603-602-2_UCI001-105_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-603-602-2_UCI001-105_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-105_RNA	GENCODEv41	6ee4908e33b19a9c055a89a291288466	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-603-602-2_UCI001-105_RNA.cram	NA	NA
PMGRC-611-611-0_UCI001-106_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-611-611-0_UCI001-106_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-106_RNA	GENCODEv41	1ed77b94d86077c68f3510604085aa83	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-611-611-0_UCI001-106_RNA.cram	NA	NA
PMGRC-612-611-2_UCI001-107_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-612-611-2_UCI001-107_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-107_RNA	GENCODEv41	2a4499619e90897d175b75012cf8159b	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-612-611-2_UCI001-107_RNA.cram	NA	NA
PMGRC-615-615-0_UCI001-108_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-615-615-0_UCI001-108_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-108_RNA	GENCODEv41	c1087c6001441ae65709dbbcef4ae4f7	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-615-615-0_UCI001-108_RNA.cram	NA	NA
PMGRC-614-615-1_UCI001-109_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-614-615-1_UCI001-109_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-109_RNA	GENCODEv41	cdc4729ab386732836b3553546aae0ca	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-614-615-1_UCI001-109_RNA.cram	NA	NA
PMGRC-613-615-2_UCI001-110_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-613-615-2_UCI001-110_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-110_RNA	GENCODEv41	cc621e7865d49f68055e32a9b7b1bb98	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-613-615-2_UCI001-110_RNA.cram	NA	NA
PMGRC-620-619-2_UCI001-111_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-620-619-2_UCI001-111_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-111_RNA	GENCODEv41	976880f44e1496a16fbaf19a9e76ee96	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-620-619-2_UCI001-111_RNA.cram	NA	NA
PMGRC-623-622-2_UCI001-112_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-623-622-2_UCI001-112_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-112_RNA	GENCODEv41	69fc380d0e12e3a0bfcabe9aa424b497	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-623-622-2_UCI001-112_RNA.cram	NA	NA
PMGRC-626-626-0_UCI001-113_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-626-626-0_UCI001-113_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-113_RNA	GENCODEv41	9b648bd3f4dfedda56646c189a8a532a	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-626-626-0_UCI001-113_RNA.cram	NA	NA
PMGRC-628-626-1_UCI001-114_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-628-626-1_UCI001-114_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-114_RNA	GENCODEv41	d50cf0c86d8d3c39ca132efeed2f7d1c	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-628-626-1_UCI001-114_RNA.cram	NA	NA
PMGRC-627-626-2_UCI001-115_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-627-626-2_UCI001-115_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-115_RNA	GENCODEv41	6b1c951a01ee8610c14dce9dd3346406	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-627-626-2_UCI001-115_RNA.cram	NA	NA
PMGRC-645-645-0_UCI001-116_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-645-645-0_UCI001-116_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-116_RNA	GENCODEv41	e71aded658f089d4e8ee8547806ec970	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-645-645-0_UCI001-116_RNA.cram	NA	NA
PMGRC-646-645-1_UCI001-117_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-646-645-1_UCI001-117_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-117_RNA	GENCODEv41	61aaf4a3f5901b4eae4b02bd86e83381	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-646-645-1_UCI001-117_RNA.cram	NA	NA
PMGRC-644-645-2_UCI001-118_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-644-645-2_UCI001-118_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-118_RNA	GENCODEv41	3b1dc063230f3727e987700e68af385c	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-644-645-2_UCI001-118_RNA.cram	NA	NA
PMGRC-653-653-0_UCI001-119_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-653-653-0_UCI001-119_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-119_RNA	GENCODEv41	dbad742ceb7d6ed3b1e53403b9c06de6	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-653-653-0_UCI001-119_RNA.cram	NA	NA
PMGRC-654-653-2_UCI001-120_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-654-653-2_UCI001-120_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-120_RNA	GENCODEv41	03856c338f8579fee945b69457dc68d5	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-654-653-2_UCI001-120_RNA.cram	NA	NA
PMGRC-658-658-0_UCI001-121_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-658-658-0_UCI001-121_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-121_RNA	GENCODEv41	75b121ac37736b60a34ebb1bad3407af	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-658-658-0_UCI001-121_RNA.cram	NA	NA
PMGRC-657-658-1_UCI001-122_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-657-658-1_UCI001-122_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-122_RNA	GENCODEv41	f980a4e5ebb86cd0e5a0489c3749a2f9	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-657-658-1_UCI001-122_RNA.cram	NA	NA
PMGRC-656-658-2_UCI001-123_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-656-658-2_UCI001-123_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-123_RNA	GENCODEv41	cf1fe66aa8ae77a952b20079a85bf28b	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-656-658-2_UCI001-123_RNA.cram	NA	NA
PMGRC-659-658-3_UCI001-124_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-659-658-3_UCI001-124_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-124_RNA	GENCODEv41	4285925e124be4dd952e088069e39226	NA	Total reads < 100 million	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-659-658-3_UCI001-124_RNA.cram	NA	NA
PMGRC-661-661-0_UCI001-125_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-661-661-0_UCI001-125_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-125_RNA	GENCODEv41	3230b835b25942c433d6571aa84859c4	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-661-661-0_UCI001-125_RNA.cram	NA	NA
PMGRC-663-661-1_UCI001-126_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-663-661-1_UCI001-126_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-126_RNA	GENCODEv41	e596d3b6671793beda9851c6e762b3cb	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-663-661-1_UCI001-126_RNA.cram	NA	NA
PMGRC-662-661-2_UCI001-127_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-662-661-2_UCI001-127_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-127_RNA	GENCODEv41	aa49ae174e1cec7628ff0912aace0dff	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-662-661-2_UCI001-127_RNA.cram	NA	NA
PMGRC-664-664-0_UCI001-128_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-664-664-0_UCI001-128_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-128_RNA	GENCODEv41	7b9f063a6407f80a39b5bddca0c73224	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-664-664-0_UCI001-128_RNA.cram	NA	NA
PMGRC-745-664-1_UCI001-129_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-745-664-1_UCI001-129_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-129_RNA	GENCODEv41	74fd93c63651d0d5911ff47d7cec5f58	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-745-664-1_UCI001-129_RNA.cram	NA	NA
PMGRC-665-664-2_UCI001-130_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-665-664-2_UCI001-130_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-130_RNA	GENCODEv41	869f6c1a4cb854204a7149e088cbb952	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-665-664-2_UCI001-130_RNA.cram	NA	NA
PMGRC-668-668-0_UCI001-131_RNA	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-668-668-0_UCI001-131_RNA.cram.crai	NA	NA	GRCh38	gencode_comprehensive_chr	NA	NA	STARv2.7.10a	CNH_I_UCI001-131_RNA	GENCODEv41	48d7e7a702ab106cf2af89b73db00f49	NA	NA	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/technical/reference/GRCh38_reference_genome/GRCh38_full_analysis_set_plus_decoy_hla.fa	gs://fc-secure-e3641cc8-359e-4504-97ff-51d8d9580f55/cram/RNA/PMGRC-668-668-0_UCI001-131_RNA.cram	NA	NA
